,MSE,MAE,RMSE,MAPE,R2
0,20280.574190847765,109.32288000000015,142.40323583447721,0.04795095637995877,0.7699892569091521
1,7164.520678609745,65.53358172043006,84.63834339183778,0.031152523921308833,0.7906809639107605
2,17728.80931169041,104.3480908602151,133.12856428031697,0.033758871437415496,0.6656287301048537
3,42455.95374225663,163.32755722222234,206.0426738947982,0.0500442814058177,0.6673080998794886
4,21004.049113493627,115.53853924731179,144.92225036024695,0.029987618064383232,0.7987598053008629
5,34075.33705812198,144.62167333333346,184.59457496920268,0.03327052447762654,0.28039358170648027
6,18987.064161765822,106.67054838709664,137.7893756441022,0.026572574091157097,0.6278552832138218
7,19614.3509371603,109.19874677419358,140.03740656545395,0.036973380287165736,0.9014201830188214
8,19704.16612112753,113.10058749999997,140.36642172697532,0.03940940567148973,0.49868349932970996
9,9489.709521499599,76.37030268817203,97.41213104011801,0.027159523890429468,0.875392708317318
10,10256.207361023835,78.87703222222227,101.27156822384251,0.025687809779269332,0.7594998815869755
11,15016.33304619686,101.40128118279574,122.53714104361478,0.04699930121368113,0.8824087000723991
Mean,19648.08960364951,107.35923509483275,136.26197391458223,0.03574723088497526,0.7098350577792204
