TIMESTAMP,MTRX20346_OPEN_PRICE_USD,MTRX20346_HIGH_PRICE_USD,MTRX20346_LOW_PRICE_USD,MTRX20346_CLOSE_PRICE_USD,MTRX20346_VOLUME_USD,MTRX20346_DIVIDENDS_USD,MTRX20346_STOCK_SPLITS_USD
2022-09-28 00:00:00+00:00,0.0186110008507967,0.020952999591827393,0.012411000207066536,0.013563999906182289,2282231,0.0,0.0
2022-09-29 00:00:00+00:00,0.013563999906182289,0.014341999776661396,0.010631999932229519,0.011291000060737133,546529,0.0,0.0
2022-09-30 00:00:00+00:00,0.011288000270724297,0.016282999888062477,0.009608999826014042,0.011417999863624573,103816,0.0,0.0
2022-10-01 00:00:00+00:00,0.011417999863624573,0.01283199992030859,0.010546999983489513,0.011322000063955784,33331,0.0,0.0
2022-10-02 00:00:00+00:00,0.011322000063955784,0.011652999557554722,0.010545999743044376,0.010747999884188175,23935,0.0,0.0
2022-10-03 00:00:00+00:00,0.010747999884188175,0.01254200004041195,0.010514999739825726,0.011753999628126621,29196,0.0,0.0
2022-10-04 00:00:00+00:00,0.011753999628126621,0.013287000358104706,0.010745000094175339,0.01271199993789196,48900,0.0,0.0
2022-10-05 00:00:00+00:00,0.01271199993789196,0.01617399975657463,0.01147099956870079,0.012493000365793705,156464,0.0,0.0
2022-10-06 00:00:00+00:00,0.012492000125348568,0.01558700017631054,0.011469000019133091,0.015259999781847,67527,0.0,0.0
2022-10-07 00:00:00+00:00,0.015259999781847,0.015447000041604042,0.011893000453710556,0.012822999618947506,70884,0.0,0.0
2022-10-08 00:00:00+00:00,0.012823999859392643,0.013721000403165817,0.011369000189006329,0.012249000370502472,55942,0.0,0.0
2022-10-09 00:00:00+00:00,0.012249000370502472,0.014417000114917755,0.011265999637544155,0.012799999676644802,37047,0.0,0.0
2022-10-10 00:00:00+00:00,0.012799999676644802,0.013561000116169453,0.0106819998472929,0.010892000049352646,38411,0.0,0.0
2022-10-11 00:00:00+00:00,0.010892000049352646,0.011873999610543251,0.010731999762356281,0.011132000014185905,40487,0.0,0.0
2022-10-12 00:00:00+00:00,0.011133000254631042,0.013143000192940235,0.007826000452041626,0.008384999819099903,29898,0.0,0.0
2022-10-13 00:00:00+00:00,0.008384999819099903,0.009723999537527561,0.0075889998115599155,0.008320000022649765,37272,0.0,0.0
2022-10-14 00:00:00+00:00,0.008320000022649765,0.009843000210821629,0.00783700030297041,0.008620000444352627,70448,0.0,0.0
2022-10-15 00:00:00+00:00,0.008620000444352627,0.009190999902784824,0.007883000187575817,0.008163000456988811,24042,0.0,0.0
2022-10-16 00:00:00+00:00,0.008163000456988811,0.009383000433444977,0.008030000142753124,0.008244000375270844,31641,0.0,0.0
2022-10-17 00:00:00+00:00,0.008244000375270844,0.01183400023728609,0.007973000407218933,0.009983999654650688,48560,0.0,0.0
2022-10-18 00:00:00+00:00,0.009983999654650688,0.011118000373244286,0.00927099958062172,0.009639999829232693,41397,0.0,0.0
2022-10-19 00:00:00+00:00,0.009639999829232693,0.010630999691784382,0.007573000155389309,0.009138000197708607,46463,0.0,0.0
2022-10-20 00:00:00+00:00,0.009138000197708607,0.010359000414609909,0.008287999778985977,0.008402000181376934,44398,0.0,0.0
