TIMESTAMP,NEBL_OPEN_PRICE_USD,NEBL_HIGH_PRICE_USD,NEBL_LOW_PRICE_USD,NEBL_CLOSE_PRICE_USD,NEBL_VOLUME_USD,NEBL_DIVIDENDS_USD,NEBL_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,4.636940002441406,5.295680046081543,4.334549903869629,4.918149948120117,652781,0.0,0.0
2017-11-10 00:00:00+00:00,4.932519912719727,4.982619762420654,3.8720200061798096,4.0038299560546875,400021,0.0,0.0
2017-11-11 00:00:00+00:00,4.064760208129883,4.4012298583984375,3.7903499603271484,3.878499984741211,470746,0.0,0.0
2017-11-12 00:00:00+00:00,3.876310110092163,4.072319984436035,3.305720090866089,3.56318998336792,300980,0.0,0.0
2017-11-13 00:00:00+00:00,3.5686099529266357,4.153840065002441,3.5012500286102295,3.8336899280548096,283372,0.0,0.0
2017-11-14 00:00:00+00:00,3.840480089187622,3.942960023880005,2.9084699153900146,3.6152000427246094,368012,0.0,0.0
2017-11-15 00:00:00+00:00,3.6174700260162354,3.721139907836914,3.294329881668091,3.520440101623535,393762,0.0,0.0
2017-11-16 00:00:00+00:00,3.5351600646972656,4.598690032958984,3.410860061645508,3.9949400424957275,684305,0.0,0.0
2017-11-17 00:00:00+00:00,4.234419822692871,4.234419822692871,3.263010025024414,3.3675100803375244,463203,0.0,0.0
2017-11-18 00:00:00+00:00,3.3528900146484375,3.5226500034332275,3.1274499893188477,3.3736300468444824,296049,0.0,0.0
2017-11-19 00:00:00+00:00,3.3879599571228027,3.3879599571228027,2.675189971923828,3.16756010055542,471144,0.0,0.0
2017-11-20 00:00:00+00:00,3.165910005569458,3.5355000495910645,2.96382999420166,3.063149929046631,261967,0.0,0.0
2017-11-21 00:00:00+00:00,3.050679922103882,3.214639902114868,2.8947300910949707,3.0254499912261963,266378,0.0,0.0
2017-11-22 00:00:00+00:00,2.9963700771331787,3.0781400203704834,2.715670108795166,2.920520067214966,300506,0.0,0.0
2017-11-23 00:00:00+00:00,2.920909881591797,3.1191599369049072,2.468400001525879,2.7277801036834717,416008,0.0,0.0
2017-11-24 00:00:00+00:00,2.742000102996826,3.655750036239624,2.679260015487671,3.4850199222564697,308611,0.0,0.0
2017-11-25 00:00:00+00:00,3.4357399940490723,3.596669912338257,3.064120054244995,3.224400043487549,325835,0.0,0.0
2017-11-26 00:00:00+00:00,3.223299980163574,3.3873300552368164,2.919409990310669,3.1957099437713623,277734,0.0,0.0
2017-11-27 00:00:00+00:00,3.1962499618530273,3.3090898990631104,2.9272100925445557,3.052690029144287,286401,0.0,0.0
2017-11-28 00:00:00+00:00,3.0581700801849365,3.392270088195801,2.9319300651550293,2.9789600372314453,342147,0.0,0.0
2017-11-29 00:00:00+00:00,3.025160074234009,3.204090118408203,2.514270067214966,2.668329954147339,307601,0.0,0.0
2017-11-30 00:00:00+00:00,2.7079899311065674,3.0457100868225098,2.421610116958618,2.9323298931121826,219988,0.0,0.0
2017-12-01 00:00:00+00:00,2.918600082397461,3.065570116043091,2.55580997467041,2.9481899738311768,346399,0.0,0.0
2017-12-02 00:00:00+00:00,2.946229934692383,2.9691100120544434,2.6385600566864014,2.6661200523376465,284357,0.0,0.0
2017-12-03 00:00:00+00:00,2.636430025100708,3.069390058517456,2.61542010307312,2.89847993850708,288911,0.0,0.0
2017-12-04 00:00:00+00:00,2.897239923477173,3.913949966430664,2.8576600551605225,3.6456000804901123,672699,0.0,0.0
2017-12-05 00:00:00+00:00,3.655940055847168,4.239019870758057,3.394819974899292,4.069310188293457,518455,0.0,0.0
2017-12-06 00:00:00+00:00,3.964010000228882,4.325089931488037,3.7263200283050537,4.115419864654541,616653,0.0,0.0
2017-12-07 00:00:00+00:00,4.20274019241333,4.59473991394043,3.5986499786376953,4.090240001678467,616727,0.0,0.0
2017-12-08 00:00:00+00:00,4.099530220031738,4.225679874420166,3.137540102005005,3.783790111541748,580263,0.0,0.0
2017-12-09 00:00:00+00:00,3.8149900436401367,3.871150016784668,3.3352301120758057,3.615600109100342,345927,0.0,0.0
2017-12-10 00:00:00+00:00,3.630079984664917,3.7304599285125732,3.0764100551605225,3.2932000160217285,355318,0.0,0.0
2017-12-11 00:00:00+00:00,3.2703299522399902,3.839240074157715,3.210010051727295,3.317189931869507,291876,0.0,0.0
2017-12-12 00:00:00+00:00,3.326740026473999,3.7281999588012695,2.9508399963378906,3.4181299209594727,346566,0.0,0.0
2017-12-13 00:00:00+00:00,3.387160062789917,4.777430057525635,3.0475800037384033,4.381629943847656,594952,0.0,0.0
2017-12-14 00:00:00+00:00,4.282750129699707,4.555970191955566,3.559380054473877,3.9917800426483154,356777,0.0,0.0
2017-12-15 00:00:00+00:00,3.9584200382232666,4.146609783172607,3.4804000854492188,3.923640012741089,335296,0.0,0.0
2017-12-16 00:00:00+00:00,3.928030014038086,4.384479999542236,3.6802000999450684,4.27577018737793,433080,0.0,0.0
2017-12-17 00:00:00+00:00,4.210869789123535,4.341819763183594,3.8984599113464355,4.093410015106201,452794,0.0,0.0
2017-12-18 00:00:00+00:00,4.103169918060303,4.829050064086914,3.855210065841675,4.80279016494751,504052,0.0,0.0
2017-12-19 00:00:00+00:00,4.852270126342773,5.026599884033203,4.0716400146484375,4.378119945526123,623820,0.0,0.0
2017-12-20 00:00:00+00:00,4.368680000305176,4.583020210266113,3.784480094909668,4.524970054626465,605108,0.0,0.0
2017-12-21 00:00:00+00:00,4.53656005859375,5.255320072174072,4.20205020904541,4.8158698081970215,600706,0.0,0.0
2017-12-22 00:00:00+00:00,4.831689834594727,9.915690422058105,3.898979902267456,7.505050182342529,7843310,0.0,0.0
2017-12-23 00:00:00+00:00,7.5703301429748535,8.88953971862793,7.358489990234375,7.639309883117676,3941520,0.0,0.0
2017-12-24 00:00:00+00:00,7.6254801750183105,7.6254801750183105,6.127429962158203,6.535220146179199,1545340,0.0,0.0
2017-12-25 00:00:00+00:00,6.577420234680176,7.283060073852539,6.330629825592041,6.741330146789551,1261440,0.0,0.0
2017-12-26 00:00:00+00:00,6.824810028076172,7.106040000915527,5.4434099197387695,6.359769821166992,1692320,0.0,0.0
2017-12-27 00:00:00+00:00,6.365230083465576,8.007579803466797,5.764860153198242,7.659780025482178,2012800,0.0,0.0
2017-12-28 00:00:00+00:00,7.687129974365234,8.665550231933594,6.106229782104492,6.962309837341309,1511940,0.0,0.0
2017-12-29 00:00:00+00:00,7.152029991149902,9.322819709777832,6.612259864807129,8.491399765014648,3289740,0.0,0.0
2017-12-30 00:00:00+00:00,8.4370698928833,8.575690269470215,6.76993989944458,7.436270236968994,1538800,0.0,0.0
2017-12-31 00:00:00+00:00,7.350729942321777,8.577300071716309,6.996230125427246,8.349390029907227,1713930,0.0,0.0
2018-01-01 00:00:00+00:00,8.357199668884277,9.328490257263184,7.725570201873779,9.13545036315918,2443900,0.0,0.0
2018-01-02 00:00:00+00:00,9.047140121459961,9.722020149230957,7.981060028076172,8.312939643859863,2407610,0.0,0.0
2018-01-03 00:00:00+00:00,8.311579704284668,8.889410018920898,7.986849784851074,8.426250457763672,2770880,0.0,0.0
2018-01-04 00:00:00+00:00,8.48132038116455,8.544960021972656,7.497320175170898,8.108260154724121,2888930,0.0,0.0
2018-01-05 00:00:00+00:00,8.121330261230469,8.858010292053223,7.017889976501465,7.534359931945801,3280040,0.0,0.0
2018-01-06 00:00:00+00:00,7.754740238189697,28.380599975585938,7.617000102996826,22.857900619506836,72246800,0.0,0.0
2018-01-07 00:00:00+00:00,22.148399353027344,31.376399993896484,17.441600799560547,25.0856990814209,103923000,0.0,0.0
2018-01-08 00:00:00+00:00,23.975900650024414,51.027801513671875,23.31920051574707,44.67620086669922,310931008,0.0,0.0
2018-01-09 00:00:00+00:00,44.80509948730469,64.87310028076172,40.37929916381836,44.46699905395508,222014000,0.0,0.0
2018-01-10 00:00:00+00:00,45.33679962158203,56.50419998168945,36.27870178222656,38.7151985168457,91383296,0.0,0.0
2018-01-11 00:00:00+00:00,38.282901763916016,39.84130096435547,27.58329963684082,29.94260025024414,35328800,0.0,0.0
2018-01-12 00:00:00+00:00,30.129100799560547,41.63290023803711,28.539600372314453,36.82339859008789,34940300,0.0,0.0
2018-01-13 00:00:00+00:00,36.8036003112793,37.42900085449219,29.647899627685547,32.64099884033203,24524700,0.0,0.0
2018-01-14 00:00:00+00:00,32.54800033569336,32.54800033569336,24.630399703979492,27.780500411987305,18080500,0.0,0.0
2018-01-15 00:00:00+00:00,27.646799087524414,28.924800872802734,22.094100952148438,22.094100952148438,10330000,0.0,0.0
2018-01-16 00:00:00+00:00,22.130199432373047,31.236099243164062,14.172100067138672,23.527299880981445,76247800,0.0,0.0
2018-01-17 00:00:00+00:00,23.404300689697266,33.86909866333008,22.315399169921875,26.531299591064453,93353904,0.0,0.0
2018-01-18 00:00:00+00:00,26.368600845336914,30.858699798583984,25.35919952392578,26.372400283813477,27568100,0.0,0.0
2018-01-19 00:00:00+00:00,26.035400390625,29.67259979248047,25.136600494384766,26.999799728393555,12536700,0.0,0.0
2018-01-20 00:00:00+00:00,27.24690055847168,31.798799514770508,26.96470069885254,31.218399047851562,16059900,0.0,0.0
2018-01-21 00:00:00+00:00,30.940799713134766,31.185400009155273,23.766000747680664,25.138700485229492,9588240,0.0,0.0
2018-01-22 00:00:00+00:00,25.840200424194336,26.317399978637695,19.996599197387695,22.260099411010742,7241140,0.0,0.0
2018-01-23 00:00:00+00:00,22.173099517822266,22.712200164794922,19.397600173950195,21.056800842285156,5872280,0.0,0.0
2018-01-24 00:00:00+00:00,21.094100952148438,24.484500885009766,20.44339942932129,21.465099334716797,16784500,0.0,0.0
2018-01-25 00:00:00+00:00,21.977800369262695,22.881999969482422,20.63279914855957,20.767099380493164,4307440,0.0,0.0
2018-01-26 00:00:00+00:00,20.668800354003906,21.549699783325195,18.475900650024414,19.975000381469727,4449880,0.0,0.0
2018-01-27 00:00:00+00:00,19.954299926757812,21.774200439453125,19.42099952697754,20.851999282836914,4554200,0.0,0.0
2018-01-28 00:00:00+00:00,20.944799423217773,24.034700393676758,20.540599822998047,20.706300735473633,11389400,0.0,0.0
2018-01-29 00:00:00+00:00,20.62030029296875,20.954099655151367,18.911300659179688,19.28380012512207,3493170,0.0,0.0
2018-01-30 00:00:00+00:00,19.253299713134766,19.2632999420166,15.508700370788574,16.31839942932129,3546130,0.0,0.0
2018-01-31 00:00:00+00:00,16.350799560546875,17.381000518798828,15.435199737548828,17.16309928894043,4591030,0.0,0.0
2018-02-01 00:00:00+00:00,17.155799865722656,18.04199981689453,13.086899757385254,14.420999526977539,4344220,0.0,0.0
2018-02-02 00:00:00+00:00,14.534899711608887,14.540200233459473,10.285499572753906,12.891500473022461,4566820,0.0,0.0
2018-02-03 00:00:00+00:00,12.979399681091309,14.556900024414062,11.7923002243042,14.067099571228027,2578680,0.0,0.0
2018-02-04 00:00:00+00:00,14.070599555969238,14.324799537658691,11.07409954071045,11.985899925231934,2230170,0.0,0.0
2018-02-05 00:00:00+00:00,11.87660026550293,12.121000289916992,7.829520225524902,8.640649795532227,2505870,0.0,0.0
2018-02-06 00:00:00+00:00,8.858420372009277,12.14579963684082,6.930220127105713,12.007599830627441,3613470,0.0,0.0
2018-02-07 00:00:00+00:00,11.982399940490723,12.919599533081055,9.773099899291992,10.526700019836426,3084850,0.0,0.0
2018-02-08 00:00:00+00:00,10.48639965057373,11.957200050354004,10.428799629211426,11.516799926757812,3217800,0.0,0.0
2018-02-09 00:00:00+00:00,11.541899681091309,13.894399642944336,11.04699993133545,13.79580020904541,256549,0.0,0.0
2018-02-10 00:00:00+00:00,13.811300277709961,14.065899848937988,11.019100189208984,11.758299827575684,2172730,0.0,0.0
2018-02-11 00:00:00+00:00,11.69540023803711,12.040800094604492,10.317399978637695,10.823399543762207,2325390,0.0,0.0
2018-02-12 00:00:00+00:00,10.87720012664795,13.707099914550781,10.875100135803223,13.591400146484375,2909730,0.0,0.0
2018-02-13 00:00:00+00:00,13.554300308227539,13.646300315856934,11.304499626159668,11.504899978637695,1737860,0.0,0.0
2018-02-14 00:00:00+00:00,11.493300437927246,14.86299991607666,11.493300437927246,14.86299991607666,4152390,0.0,0.0
2018-02-15 00:00:00+00:00,15.166199684143066,22.27400016784668,14.09000015258789,18.56450080871582,83055104,0.0,0.0
2018-02-16 00:00:00+00:00,18.60580062866211,19.49329948425293,16.447099685668945,18.071800231933594,21028200,0.0,0.0
2018-02-17 00:00:00+00:00,17.93829917907715,19.041200637817383,17.31410026550293,17.75079917907715,8966690,0.0,0.0
2018-02-18 00:00:00+00:00,17.71940040588379,17.74959945678711,15.509300231933594,16.17569923400879,5277620,0.0,0.0
2018-02-19 00:00:00+00:00,16.168800354003906,19.813499450683594,16.141399383544922,18.423099517822266,19410400,0.0,0.0
2018-02-20 00:00:00+00:00,18.393400192260742,18.66790008544922,15.58549976348877,15.58549976348877,7469010,0.0,0.0
2018-02-21 00:00:00+00:00,15.367899894714355,17.625200271606445,14.41759967803955,15.023599624633789,7882850,0.0,0.0
2018-02-22 00:00:00+00:00,15.168999671936035,15.803899765014648,13.127900123596191,13.312399864196777,3096320,0.0,0.0
2018-02-23 00:00:00+00:00,13.330499649047852,14.653599739074707,12.80150032043457,14.28600025177002,3479680,0.0,0.0
2018-02-24 00:00:00+00:00,14.266799926757812,14.533599853515625,12.670999526977539,13.139599800109863,2625070,0.0,0.0
2018-02-25 00:00:00+00:00,13.111100196838379,14.990699768066406,12.917900085449219,13.656900405883789,5732600,0.0,0.0
2018-02-26 00:00:00+00:00,13.666899681091309,14.949999809265137,13.391799926757812,13.933699607849121,4307770,0.0,0.0
2018-02-27 00:00:00+00:00,13.944100379943848,15.003000259399414,13.732000350952148,14.093400001525879,3494090,0.0,0.0
2018-02-28 00:00:00+00:00,14.106200218200684,20.06089973449707,14.02280044555664,16.054399490356445,39374500,0.0,0.0
2018-03-01 00:00:00+00:00,16.12649917602539,17.78660011291504,15.428600311279297,15.964300155639648,14257000,0.0,0.0
2018-03-02 00:00:00+00:00,16.007400512695312,16.007400512695312,14.923299789428711,15.564399719238281,4074000,0.0,0.0
2018-03-03 00:00:00+00:00,15.644000053405762,18.588199615478516,15.318300247192383,17.075700759887695,11323300,0.0,0.0
2018-03-04 00:00:00+00:00,17.0132999420166,17.0132999420166,15.699600219726562,16.548599243164062,4977800,0.0,0.0
2018-03-05 00:00:00+00:00,16.441999435424805,16.57819938659668,15.923199653625488,15.948800086975098,3684860,0.0,0.0
2018-03-06 00:00:00+00:00,15.870800018310547,18.981399536132812,14.87909984588623,15.28380012512207,15203600,0.0,0.0
2018-03-07 00:00:00+00:00,15.280500411987305,15.724100112915039,11.845100402832031,13.093999862670898,6447580,0.0,0.0
2018-03-08 00:00:00+00:00,13.05370044708252,13.344499588012695,11.521699905395508,11.860400199890137,3001220,0.0,0.0
2018-03-09 00:00:00+00:00,11.816699981689453,12.071999549865723,9.352569580078125,11.974499702453613,3621810,0.0,0.0
2018-03-10 00:00:00+00:00,11.934300422668457,12.874899864196777,11.077799797058105,11.377599716186523,3596990,0.0,0.0
